ds,yhat,sku_id,qty_total,revenue,price,forecasted_revenue,abs_error,pct_error,weighted_error
2025-02-03,-0.19945355867863462,30181290347,0,0.0,0.0,-0.0,0.19945355867863462,,0.0
2025-02-10,-0.15947275743991265,30181290347,0,0.0,0.0,-0.0,0.15947275743991265,,0.0
2025-02-17,-0.08498542335739034,30181290347,0,0.0,0.0,-0.0,0.08498542335739034,,0.0
2025-02-24,-0.08961359203640905,30181290347,0,0.0,0.0,-0.0,0.08961359203640905,,0.0
2025-02-03,-0.08313596297837092,30182210325,0,0.0,0.0,-0.0,0.08313596297837092,,0.0
2025-02-10,-0.24454281850230689,30182210325,0,0.0,0.0,-0.0,0.24454281850230689,,0.0
2025-02-17,-0.33447423044341723,30182210325,0,0.0,0.0,-0.0,0.33447423044341723,,0.0
2025-02-24,-0.21495407708483147,30182210325,0,0.0,0.0,-0.0,0.21495407708483147,,0.0
2025-02-03,1.62112200719623,35797749988,0,0.0,0.0,0.0,1.62112200719623,,0.0
2025-02-10,2.101118387911165,35797749988,0,0.0,0.0,0.0,2.101118387911165,,0.0
2025-02-17,2.3285672925081844,35797749988,0,0.0,0.0,0.0,2.3285672925081844,,0.0
2025-02-24,2.085719525942684,35797749988,0,0.0,0.0,0.0,2.085719525942684,,0.0
2025-02-03,0.6643214628226344,35845590961,1,0.0,0.0,0.0,0.3356785371773656,0.3356785371773656,0.0
2025-02-10,0.6648942123410738,35845590961,0,0.0,0.0,0.0,0.6648942123410738,,0.0
2025-02-17,0.4505817970681232,35845590961,0,1716.0,0.0,0.0,0.4505817970681232,,773.1983637688994
2025-02-24,0.25194885698199787,35845590961,0,0.0,0.0,0.0,0.25194885698199787,,0.0
2025-02-03,0.16037322899111062,35846286376,0,0.0,0.0,0.0,0.16037322899111062,,0.0
2025-02-10,0.13819167226165918,35846286376,0,1716.0,0.0,0.0,0.13819167226165918,,237.13690960100715
2025-02-17,0.3599306493540375,35846286376,0,0.0,0.0,0.0,0.3599306493540375,,0.0
2025-02-24,0.6514189980277518,35846286376,0,0.0,0.0,0.0,0.6514189980277518,,0.0
2025-02-03,0.45766030283768727,35846548593,0,0.0,0.0,0.0,0.45766030283768727,,0.0
2025-02-10,0.47230306726599397,35846548593,0,0.0,0.0,0.0,0.47230306726599397,,0.0
2025-02-17,0.2569030199919317,35846548593,0,0.0,0.0,0.0,0.2569030199919317,,0.0
2025-02-24,0.03468654596025844,35846548593,0,0.0,0.0,0.0,0.03468654596025844,,0.0
2025-02-03,3.0321111177330398,4475480724,0,0.0,0.0,0.0,3.0321111177330398,,0.0
2025-02-10,3.1636799809428835,4475480724,6,0.0,0.0,0.0,2.8363200190571165,0.47272000317618607,0.0
2025-02-17,3.103508928544611,4475480724,2,0.0,0.0,0.0,1.1035089285446111,0.5517544642723056,0.0
2025-02-24,3.0712171688576104,4475480724,4,0.0,0.0,0.0,0.9287828311423896,0.2321957077855974,0.0
2025-02-03,-0.07657187708392765,30227761388,0,0.0,0.0,-0.0,0.07657187708392765,,0.0
2025-02-10,-0.06873711447853181,30227761388,0,0.0,0.0,-0.0,0.06873711447853181,,0.0
2025-02-17,-0.08784005972675224,30227761388,0,0.0,0.0,-0.0,0.08784005972675224,,0.0
2025-02-24,-0.12671043084100608,30227761388,0,0.0,0.0,-0.0,0.12671043084100608,,0.0
2025-02-03,1.2401141625528065,30227761828,0,0.0,0.0,0.0,1.2401141625528065,,0.0
2025-02-10,0.22578023151283744,30227761828,0,0.0,0.0,0.0,0.22578023151283744,,0.0
2025-02-17,-0.4034060265770989,30227761828,0,0.0,0.0,-0.0,0.4034060265770989,,0.0
2025-02-24,-0.4676325440334357,30227761828,0,0.0,0.0,-0.0,0.4676325440334357,,0.0
2025-02-03,0.5596379257270512,30227763865,0,0.0,0.0,0.0,0.5596379257270512,,0.0
2025-02-10,0.518045425606972,30227763865,0,0.0,0.0,0.0,0.518045425606972,,0.0
2025-02-17,0.5148317228284701,30227763865,0,0.0,0.0,0.0,0.5148317228284701,,0.0
2025-02-24,0.5448981925548178,30227763865,0,0.0,0.0,0.0,0.5448981925548178,,0.0
2025-02-03,0.020839307393619968,30227764388,0,0.0,0.0,0.0,0.020839307393619968,,0.0
2025-02-10,0.1427318046475578,30227764388,0,0.0,0.0,0.0,0.1427318046475578,,0.0
2025-02-17,0.20059470625254402,30227764388,0,0.0,0.0,0.0,0.20059470625254402,,0.0
2025-02-24,0.14973418578219036,30227764388,0,0.0,0.0,0.0,0.14973418578219036,,0.0
2025-02-03,-0.08742178706478379,30227765347,0,0.0,0.0,-0.0,0.08742178706478379,,0.0
2025-02-10,-0.16355788941698834,30227765347,0,0.0,0.0,-0.0,0.16355788941698834,,0.0
2025-02-17,-0.12308009028301066,30227765347,0,0.0,0.0,-0.0,0.12308009028301066,,0.0
2025-02-24,0.0008015622197770772,30227765347,0,0.0,0.0,0.0,0.0008015622197770772,,0.0
2025-02-03,0.3095733418273706,3022776581,0,0.0,0.0,0.0,0.3095733418273706,,0.0
2025-02-10,0.49059508231405036,3022776581,0,0.0,0.0,0.0,0.49059508231405036,,0.0
2025-02-17,0.5228243635529405,3022776581,1,0.0,0.0,0.0,0.4771756364470595,0.4771756364470595,0.0
2025-02-24,0.3974022261824304,3022776581,0,0.0,0.0,0.0,0.3974022261824304,,0.0
2025-02-03,0.5350026684493168,30227766812,0,0.0,0.0,0.0,0.5350026684493168,,0.0
2025-02-10,0.34955049914078656,30227766812,0,0.0,0.0,0.0,0.34955049914078656,,0.0
2025-02-17,0.29848368249710955,30227766812,1,0.0,0.0,0.0,0.7015163175028905,0.7015163175028905,0.0
2025-02-24,0.3767210238468295,30227766812,0,0.0,0.0,0.0,0.3767210238468295,,0.0
2025-02-03,0.17107259355795013,3022776731,0,0.0,0.0,0.0,0.17107259355795013,,0.0
2025-02-10,0.2445079117098904,3022776731,0,0.0,0.0,0.0,0.2445079117098904,,0.0
2025-02-17,0.3397395146712728,3022776731,0,0.0,0.0,0.0,0.3397395146712728,,0.0
2025-02-24,0.40353048871859315,3022776731,0,0.0,0.0,0.0,0.40353048871859315,,0.0
2025-02-03,-0.0006989449703569406,30227767831,0,0.0,0.0,-0.0,0.0006989449703569406,,0.0
2025-02-10,-0.0564765054399925,30227767831,0,0.0,0.0,-0.0,0.0564765054399925,,0.0
2025-02-17,-0.1537887811662162,30227767831,0,0.0,0.0,-0.0,0.1537887811662162,,0.0
2025-02-24,-0.15024619664505323,30227767831,0,0.0,0.0,-0.0,0.15024619664505323,,0.0
2025-02-03,1.1692540260088529,30227768349,0,0.0,0.0,0.0,1.1692540260088529,,0.0
2025-02-10,1.1825756098822944,30227768349,0,0.0,0.0,0.0,1.1825756098822944,,0.0
2025-02-17,1.1229609290967657,30227768349,0,0.0,0.0,0.0,1.1229609290967657,,0.0
2025-02-24,1.2011883779690251,30227768349,0,0.0,0.0,0.0,1.2011883779690251,,0.0
2025-02-03,0.606215644094424,30227768888,0,990.0,0.0,0.0,0.606215644094424,,600.1534876534797
2025-02-10,0.49344858624602694,30227768888,0,0.0,0.0,0.0,0.49344858624602694,,0.0
2025-02-17,0.6610796435561732,30227768888,0,0.0,0.0,0.0,0.6610796435561732,,0.0
2025-02-24,0.9143284605588916,30227768888,0,0.0,0.0,0.0,0.9143284605588916,,0.0
2025-02-03,0.6161120559625597,30227769326,0,0.0,0.0,0.0,0.6161120559625597,,0.0
2025-02-10,0.5298858510163824,30227769326,0,0.0,0.0,0.0,0.5298858510163824,,0.0
2025-02-17,-0.12166198980692366,30227769326,0,0.0,0.0,-0.0,0.12166198980692366,,0.0
2025-02-24,-0.8754300143723434,30227769326,0,0.0,0.0,-0.0,0.8754300143723434,,0.0
2025-02-03,0.4879274805865838,30227769849,0,0.0,0.0,0.0,0.4879274805865838,,0.0
2025-02-10,0.46454203655838616,30227769849,0,0.0,0.0,0.0,0.46454203655838616,,0.0
2025-02-17,0.2706879560645983,30227769849,0,0.0,0.0,0.0,0.2706879560645983,,0.0
2025-02-24,0.05955433643279173,30227769849,0,0.0,0.0,0.0,0.05955433643279173,,0.0
2025-02-03,-0.07156060254799175,30323747828,0,0.0,0.0,-0.0,0.07156060254799175,,0.0
2025-02-10,-0.041391783093671905,30323747828,0,0.0,0.0,-0.0,0.041391783093671905,,0.0
2025-02-17,-0.08635381414390136,30323747828,0,0.0,0.0,-0.0,0.08635381414390136,,0.0
2025-02-24,-0.15867166769227967,30323747828,0,0.0,0.0,-0.0,0.15867166769227967,,0.0
2025-02-03,0.0482440839505226,30323761316,0,0.0,0.0,0.0,0.0482440839505226,,0.0
2025-02-10,0.04747238636292887,30323761316,0,0.0,0.0,0.0,0.04747238636292887,,0.0
2025-02-17,0.0004470329162763152,30323761316,0,0.0,0.0,0.0,0.0004470329162763152,,0.0
2025-02-24,-0.07967059154681833,30323761316,0,0.0,0.0,-0.0,0.07967059154681833,,0.0
2025-02-03,-0.11480498841410831,30323764884,0,0.0,0.0,-0.0,0.11480498841410831,,0.0
2025-02-10,-0.288173796167395,30323764884,0,0.0,0.0,-0.0,0.288173796167395,,0.0
2025-02-17,-0.2875297927454029,30323764884,0,0.0,0.0,-0.0,0.2875297927454029,,0.0
2025-02-24,-0.10031878619495947,30323764884,0,0.0,0.0,-0.0,0.10031878619495947,,0.0
2025-02-03,0.43985967890697075,4486038235,0,0.0,0.0,0.0,0.43985967890697075,,0.0
2025-02-10,0.6265447940533793,4486038235,1,0.0,0.0,0.0,0.37345520594662074,0.37345520594662074,0.0
2025-02-17,0.7323296339066216,4486038235,0,0.0,0.0,0.0,0.7323296339066216,,0.0
2025-02-24,0.6723992231627329,4486038235,1,0.0,0.0,0.0,0.32760077683726707,0.32760077683726707,0.0
2025-02-03,0.0039059465765422137,44860385651,0,0.0,0.0,0.0,0.0039059465765422137,,0.0
2025-02-10,0.005412485038787312,44860385651,0,0.0,0.0,0.0,0.005412485038787312,,0.0
2025-02-17,0.017174731026940195,44860385651,0,0.0,0.0,0.0,0.017174731026940195,,0.0
2025-02-24,0.02400512263030488,44860385651,0,0.0,0.0,0.0,0.02400512263030488,,0.0
2025-02-03,0.7611185081137603,36407064097,1,0.0,0.0,0.0,0.23888149188623975,0.23888149188623975,0.0
2025-02-10,1.3058401688448762,36407064097,0,0.0,0.0,0.0,1.3058401688448762,,0.0
2025-02-17,0.9186275760069921,36407064097,0,0.0,0.0,0.0,0.9186275760069921,,0.0
2025-02-24,0.048231008036878964,36407064097,0,0.0,0.0,0.0,0.048231008036878964,,0.0
2025-02-03,7.965383285947284,36442662378,3,0.0,0.0,0.0,4.965383285947284,1.6551277619824278,0.0
2025-02-10,6.613617232133434,36442662378,3,0.0,0.0,0.0,3.613617232133434,1.2045390773778113,0.0
2025-02-17,5.681423610887812,36442662378,0,0.0,0.0,0.0,5.681423610887812,,0.0
2025-02-24,7.57758966211664,36442662378,1,0.0,0.0,0.0,6.57758966211664,6.57758966211664,0.0
2025-02-03,2.8395567223391733,36442913739,0,0.0,0.0,0.0,2.8395567223391733,,0.0
2025-02-10,2.1902796800625763,36442913739,1,0.0,0.0,0.0,1.1902796800625763,1.1902796800625763,0.0
2025-02-17,1.1975617539652983,36442913739,1,0.0,0.0,0.0,0.1975617539652983,0.1975617539652983,0.0
2025-02-24,1.3056381674358153,36442913739,1,0.0,0.0,0.0,0.3056381674358153,0.3056381674358153,0.0
2025-02-03,0.5154669173196536,38280841811,0,0.0,0.0,0.0,0.5154669173196536,,0.0
2025-02-10,0.4836904121508017,38280841811,0,0.0,0.0,0.0,0.4836904121508017,,0.0
2025-02-17,0.382030560932009,38280841811,0,0.0,0.0,0.0,0.382030560932009,,0.0
2025-02-24,0.28563060611827773,38280841811,1,0.0,0.0,0.0,0.7143693938817223,0.7143693938817223,0.0
2025-02-03,-0.020555543435206033,31260538389,0,0.0,0.0,-0.0,0.020555543435206033,,0.0
2025-02-10,0.014935470996918866,31260538389,0,0.0,0.0,0.0,0.014935470996918866,,0.0
2025-02-17,0.0352904940630738,31260538389,0,0.0,0.0,0.0,0.0352904940630738,,0.0
2025-02-24,0.009335509152216736,31260538389,0,0.0,0.0,0.0,0.009335509152216736,,0.0
2025-02-03,0.03381794269472068,31260608522,0,0.0,0.0,0.0,0.03381794269472068,,0.0
2025-02-10,0.0453196347956836,31260608522,0,0.0,0.0,0.0,0.0453196347956836,,0.0
2025-02-17,0.003818105710007756,31260608522,0,0.0,0.0,0.0,0.003818105710007756,,0.0
2025-02-24,-0.019375078000455716,31260608522,1,0.0,0.0,-0.0,1.0193750780004558,1.0193750780004558,0.0
2025-02-03,-0.2849171914124457,31298226737,0,0.0,0.0,-0.0,0.2849171914124457,,0.0
2025-02-10,-0.05531809824482255,31298226737,0,0.0,0.0,-0.0,0.05531809824482255,,0.0
2025-02-17,0.10508703488760696,31298226737,0,0.0,0.0,0.0,0.10508703488760696,,0.0
2025-02-24,-0.014106145287057024,31298226737,0,0.0,0.0,-0.0,0.014106145287057024,,0.0
2025-02-03,-0.04182270397428304,31299041897,0,0.0,0.0,-0.0,0.04182270397428304,,0.0
2025-02-10,-0.03175346423488118,31299041897,0,0.0,0.0,-0.0,0.03175346423488118,,0.0
2025-02-17,-0.04132461359209598,31299041897,0,0.0,0.0,-0.0,0.04132461359209598,,0.0
2025-02-24,-0.06298054106465265,31299041897,0,0.0,0.0,-0.0,0.06298054106465265,,0.0
2025-02-03,0.2098530135054561,31305483427,0,0.0,0.0,0.0,0.2098530135054561,,0.0
2025-02-10,0.572254825138114,31305483427,0,0.0,0.0,0.0,0.572254825138114,,0.0
2025-02-17,0.6351307869479933,31305483427,0,0.0,0.0,0.0,0.6351307869479933,,0.0
2025-02-24,0.3273537855342418,31305483427,0,0.0,0.0,0.0,0.3273537855342418,,0.0
2025-02-03,0.45690546259642156,31306190523,0,0.0,0.0,0.0,0.45690546259642156,,0.0
2025-02-10,0.4296737705295279,31306190523,0,0.0,0.0,0.0,0.4296737705295279,,0.0
2025-02-17,0.27003209524442756,31306190523,0,0.0,0.0,0.0,0.27003209524442756,,0.0
2025-02-24,0.07914783242635515,31306190523,0,0.0,0.0,0.0,0.07914783242635515,,0.0
2025-02-03,0.055887978040668695,31315209729,0,0.0,0.0,0.0,0.055887978040668695,,0.0
2025-02-10,0.7307031492051985,31315209729,0,0.0,0.0,0.0,0.7307031492051985,,0.0
2025-02-17,1.239046120272718,31315209729,0,0.0,0.0,0.0,1.239046120272718,,0.0
2025-02-24,1.1441796874818129,31315209729,0,0.0,0.0,0.0,1.1441796874818129,,0.0
2025-02-03,0.04781610594704898,31376582820,0,0.0,0.0,0.0,0.04781610594704898,,0.0
2025-02-10,-0.026710711695356614,31376582820,0,0.0,0.0,-0.0,0.026710711695356614,,0.0
2025-02-17,-0.05532162029571371,31376582820,0,0.0,0.0,-0.0,0.05532162029571371,,0.0
2025-02-24,-0.029863740959441398,31376582820,0,0.0,0.0,-0.0,0.029863740959441398,,0.0
2025-02-03,-0.019376201622006636,31376614032,0,0.0,0.0,-0.0,0.019376201622006636,,0.0
2025-02-10,-0.04593013512086924,31376614032,3,0.0,0.0,-0.0,3.0459301351208694,1.0153100450402899,0.0
2025-02-17,-0.17886344865186346,31376614032,0,0.0,0.0,-0.0,0.17886344865186346,,0.0
2025-02-24,-0.22669401505291709,31376614032,9,0.0,0.0,-0.0,9.226694015052917,1.0251882238947685,0.0
2025-02-03,-0.9636080102856024,31603725134,0,0.0,0.0,-0.0,0.9636080102856024,,0.0
2025-02-10,-0.5226186443198133,31603725134,0,0.0,0.0,-0.0,0.5226186443198133,,0.0
2025-02-17,-0.07614197325250371,31603725134,0,0.0,0.0,-0.0,0.07614197325250371,,0.0
2025-02-24,-0.25309862618619944,31603725134,0,0.0,0.0,-0.0,0.25309862618619944,,0.0
2025-02-03,0.5625496287523555,31698186711,0,0.0,0.0,0.0,0.5625496287523555,,0.0
2025-02-10,0.6595946540887956,31698186711,0,0.0,0.0,0.0,0.6595946540887956,,0.0
2025-02-17,0.43897860233046004,31698186711,0,0.0,0.0,0.0,0.43897860233046004,,0.0
2025-02-24,0.1260708958501145,31698186711,0,0.0,0.0,0.0,0.1260708958501145,,0.0
2025-02-03,0.04978393149941024,3691275758,0,0.0,0.0,0.0,0.04978393149941024,,0.0
2025-02-10,0.022719101362474875,3691275758,0,0.0,0.0,0.0,0.022719101362474875,,0.0
2025-02-17,0.021301272198459023,3691275758,0,0.0,0.0,0.0,0.021301272198459023,,0.0
2025-02-24,0.0779233113892999,3691275758,0,0.0,0.0,0.0,0.0779233113892999,,0.0
2025-02-03,0.04980163420409277,36918045023,0,0.0,0.0,0.0,0.04980163420409277,,0.0
2025-02-10,0.2120651004159908,36918045023,0,0.0,0.0,0.0,0.2120651004159908,,0.0
2025-02-17,0.3852675566573718,36918045023,0,0.0,0.0,0.0,0.3852675566573718,,0.0
2025-02-24,0.42898301741073297,36918045023,0,0.0,0.0,0.0,0.42898301741073297,,0.0
2025-02-03,-0.17542222198402382,36923304973,0,0.0,0.0,-0.0,0.17542222198402382,,0.0
2025-02-10,-0.14139357765142047,36923304973,0,0.0,0.0,-0.0,0.14139357765142047,,0.0
2025-02-17,0.06340502904495789,36923304973,0,0.0,0.0,0.0,0.06340502904495789,,0.0
2025-02-24,0.29185987017260734,36923304973,0,0.0,0.0,0.0,0.29185987017260734,,0.0
2025-02-03,-0.01492871398010671,3692477582,0,0.0,0.0,-0.0,0.01492871398010671,,0.0
2025-02-10,0.02536218942603479,3692477582,0,0.0,0.0,0.0,0.02536218942603479,,0.0
2025-02-17,0.036730373484728074,3692477582,0,0.0,0.0,0.0,0.036730373484728074,,0.0
2025-02-24,0.004378260835444472,3692477582,0,0.0,0.0,0.0,0.004378260835444472,,0.0
2025-02-03,0.013112335466234637,36924792617,0,0.0,0.0,0.0,0.013112335466234637,,0.0
2025-02-10,0.02100164094157437,36924792617,0,0.0,0.0,0.0,0.02100164094157437,,0.0
2025-02-17,0.051124029627682366,36924792617,0,0.0,0.0,0.0,0.051124029627682366,,0.0
2025-02-24,0.06541236286975041,36924792617,0,0.0,0.0,0.0,0.06541236286975041,,0.0
2025-02-03,0.03176779929167196,36925028712,0,0.0,0.0,0.0,0.03176779929167196,,0.0
2025-02-10,0.04128847264302119,36925028712,0,0.0,0.0,0.0,0.04128847264302119,,0.0
2025-02-17,0.031090792877366782,36925028712,0,0.0,0.0,0.0,0.031090792877366782,,0.0
2025-02-24,0.017468573967973824,36925028712,0,0.0,0.0,0.0,0.017468573967973824,,0.0
2025-02-03,-0.03334895778215198,36925451776,0,0.0,0.0,-0.0,0.03334895778215198,,0.0
2025-02-10,-0.049979814202596375,36925451776,0,0.0,0.0,-0.0,0.049979814202596375,,0.0
2025-02-17,-0.03948165265857591,36925451776,0,0.0,0.0,-0.0,0.03948165265857591,,0.0
2025-02-24,-0.016265604844107086,36925451776,0,0.0,0.0,-0.0,0.016265604844107086,,0.0
2025-02-03,-0.021251107436748073,36932256672,0,0.0,0.0,-0.0,0.021251107436748073,,0.0
2025-02-10,-0.02469536114674447,36932256672,0,0.0,0.0,-0.0,0.02469536114674447,,0.0
2025-02-17,-0.015301628510598533,36932256672,0,0.0,0.0,-0.0,0.015301628510598533,,0.0
2025-02-24,-0.006231538031694968,36932256672,0,0.0,0.0,-0.0,0.006231538031694968,,0.0
2025-02-03,-0.049367792578621214,36934182989,0,0.0,0.0,-0.0,0.049367792578621214,,0.0
2025-02-10,-0.059037918457131223,36934182989,0,0.0,0.0,-0.0,0.059037918457131223,,0.0
2025-02-17,-0.0376235080848328,36934182989,0,0.0,0.0,-0.0,0.0376235080848328,,0.0
2025-02-24,-0.016908127780000774,36934182989,0,0.0,0.0,-0.0,0.016908127780000774,,0.0
2025-02-03,-0.024292475010405323,38854719931,0,0.0,0.0,-0.0,0.024292475010405323,,0.0
2025-02-10,-0.056758024206777974,38854719931,0,0.0,0.0,-0.0,0.056758024206777974,,0.0
2025-02-17,0.12713572883130642,38854719931,0,0.0,0.0,0.0,0.12713572883130642,,0.0
2025-02-24,0.4105796347875046,38854719931,0,0.0,0.0,0.0,0.4105796347875046,,0.0
2025-02-03,0.598889849054543,39231034278,0,0.0,0.0,0.0,0.598889849054543,,0.0
2025-02-10,0.5166728917981033,39231034278,0,0.0,0.0,0.0,0.5166728917981033,,0.0
2025-02-17,0.6148448239952207,39231034278,0,0.0,0.0,0.0,0.6148448239952207,,0.0
2025-02-24,0.8017574900240805,39231034278,0,0.0,0.0,0.0,0.8017574900240805,,0.0
2025-02-03,0.8982834601794403,39233855712,0,0.0,0.0,0.0,0.8982834601794403,,0.0
2025-02-10,0.9818258162636746,39233855712,0,0.0,0.0,0.0,0.9818258162636746,,0.0
2025-02-17,0.9740185469923586,39233855712,1,0.0,0.0,0.0,0.02598145300764143,0.02598145300764143,0.0
2025-02-24,0.8957446583108224,39233855712,2,0.0,0.0,0.0,1.1042553416891776,0.5521276708445888,0.0
2025-02-03,1.5512143967261651,40790539263,1,0.0,0.0,0.0,0.5512143967261651,0.5512143967261651,0.0
2025-02-10,1.1329969840137424,40790539263,1,0.0,0.0,0.0,0.13299698401374238,0.13299698401374238,0.0
2025-02-17,0.7168364539642311,40790539263,0,0.0,0.0,0.0,0.7168364539642311,,0.0
2025-02-24,0.665655649024955,40790539263,1,0.0,0.0,0.0,0.334344350975045,0.334344350975045,0.0
2025-02-03,2.1017231726051677,41273568359,2,0.0,0.0,0.0,0.10172317260516772,0.05086158630258386,0.0
2025-02-10,2.574305452708037,41273568359,2,0.0,0.0,0.0,0.5743054527080371,0.28715272635401856,0.0
2025-02-17,2.7004389789665897,41273568359,3,0.0,0.0,0.0,0.2995610210334103,0.09985367367780344,0.0
2025-02-24,2.346589968888527,41273568359,1,0.0,0.0,0.0,1.346589968888527,1.346589968888527,0.0
2025-02-03,0.004195557342513423,3238598023,0,0.0,0.0,0.0,0.004195557342513423,,0.0
2025-02-10,0.0716985722237749,3238598023,0,0.0,0.0,0.0,0.0716985722237749,,0.0
2025-02-17,0.278431289197982,3238598023,0,0.0,0.0,0.0,0.278431289197982,,0.0
2025-02-24,0.5820268179741797,3238598023,0,0.0,0.0,0.0,0.5820268179741797,,0.0
2025-02-03,0.8337234346495508,36952764350,0,0.0,0.0,0.0,0.8337234346495508,,0.0
2025-02-10,1.0679014466403227,36952764350,1,0.0,0.0,0.0,0.06790144664032272,0.06790144664032272,0.0
2025-02-17,1.0050630576580997,36952764350,0,0.0,0.0,0.0,1.0050630576580997,,0.0
2025-02-24,0.7031414021415587,36952764350,0,0.0,0.0,0.0,0.7031414021415587,,0.0
2025-02-03,0.26304078464278785,36952921551,0,0.0,0.0,0.0,0.26304078464278785,,0.0
2025-02-10,0.10839919038199874,36952921551,0,0.0,0.0,0.0,0.10839919038199874,,0.0
2025-02-17,0.21801866702692313,36952921551,0,0.0,0.0,0.0,0.21801866702692313,,0.0
2025-02-24,0.45605087053657245,36952921551,0,0.0,0.0,0.0,0.45605087053657245,,0.0
2025-02-03,0.5063115223184579,36952968358,0,0.0,0.0,0.0,0.5063115223184579,,0.0
2025-02-10,0.46511458043186243,36952968358,2,0.0,0.0,0.0,1.5348854195681376,0.7674427097840688,0.0
2025-02-17,0.33196285424017746,36952968358,1,0.0,0.0,0.0,0.6680371457598225,0.6680371457598225,0.0
2025-02-24,0.24794834749352634,36952968358,0,0.0,0.0,0.0,0.24794834749352634,,0.0
2025-02-03,1.7479190777793479,42834137936,0,0.0,0.0,0.0,1.7479190777793479,,0.0
2025-02-10,1.816186326545103,42834137936,0,0.0,0.0,0.0,1.816186326545103,,0.0
2025-02-17,1.634120164843329,42834137936,0,0.0,0.0,0.0,1.634120164843329,,0.0
2025-02-24,1.58852119487123,42834137936,1,0.0,0.0,0.0,0.5885211948712299,0.5885211948712299,0.0
2025-02-03,0.10186065788063464,42931108441,0,0.0,0.0,0.0,0.10186065788063464,,0.0
2025-02-10,0.08738590549950609,42931108441,1,0.0,0.0,0.0,0.9126140945004939,0.9126140945004939,0.0
2025-02-17,0.04178143318984627,42931108441,0,0.0,0.0,0.0,0.04178143318984627,,0.0
2025-02-24,0.03130440638776448,42931108441,0,0.0,0.0,0.0,0.03130440638776448,,0.0
2025-02-03,0.06292934832425165,32527221461,0,0.0,0.0,0.0,0.06292934832425165,,0.0
2025-02-10,-0.008844081759728766,32527221461,0,0.0,0.0,-0.0,0.008844081759728766,,0.0
2025-02-17,-0.03443068049626321,32527221461,0,0.0,0.0,-0.0,0.03443068049626321,,0.0
2025-02-24,-0.013909755199095833,32527221461,0,0.0,0.0,-0.0,0.013909755199095833,,0.0
2025-02-03,5.476237253144098,32527222047,0,0.0,0.0,0.0,5.476237253144098,,0.0
2025-02-10,5.622129049860661,32527222047,0,0.0,0.0,0.0,5.622129049860661,,0.0
2025-02-17,5.258970196830905,32527222047,0,0.0,0.0,0.0,5.258970196830905,,0.0
2025-02-24,5.092603857718824,32527222047,1,0.0,0.0,0.0,4.092603857718824,4.092603857718824,0.0
2025-02-03,0.9185507942519932,32527222347,0,0.0,0.0,0.0,0.9185507942519932,,0.0
2025-02-10,1.3098294073282046,32527222347,0,0.0,0.0,0.0,1.3098294073282046,,0.0
2025-02-17,1.4748052027739211,32527222347,0,0.0,0.0,0.0,1.4748052027739211,,0.0
2025-02-24,1.2941069675944377,32527222347,1,0.0,0.0,0.0,0.29410696759443766,0.29410696759443766,0.0
2025-02-03,0.02944781255984863,3252722291,0,0.0,0.0,0.0,0.02944781255984863,,0.0
2025-02-10,0.07583831096637288,3252722291,0,0.0,0.0,0.0,0.07583831096637288,,0.0
2025-02-17,0.1943569676014994,3252722291,0,0.0,0.0,0.0,0.1943569676014994,,0.0
2025-02-24,0.25453861459439375,3252722291,0,0.0,0.0,0.0,0.25453861459439375,,0.0
2025-02-03,0.7849794036741043,32643461542,0,0.0,0.0,0.0,0.7849794036741043,,0.0
2025-02-10,0.26578489888608214,32643461542,0,0.0,0.0,0.0,0.26578489888608214,,0.0
2025-02-17,-0.28872513161535857,32643461542,0,0.0,0.0,-0.0,0.28872513161535857,,0.0
2025-02-24,-0.5048467088650443,32643461542,0,0.0,0.0,-0.0,0.5048467088650443,,0.0
2025-02-03,0.6456218792468172,32644385273,0,0.0,0.0,0.0,0.6456218792468172,,0.0
2025-02-10,0.33234284417300514,32644385273,0,0.0,0.0,0.0,0.33234284417300514,,0.0
2025-02-17,0.18490780506886154,32644385273,0,0.0,0.0,0.0,0.18490780506886154,,0.0
2025-02-24,0.16016655958179535,32644385273,0,0.0,0.0,0.0,0.16016655958179535,,0.0
2025-02-03,0.8844465860182577,32644501966,0,0.0,0.0,0.0,0.8844465860182577,,0.0
2025-02-10,0.7178566458678752,32644501966,0,0.0,0.0,0.0,0.7178566458678752,,0.0
2025-02-17,0.39006963395311894,32644501966,0,0.0,0.0,0.0,0.39006963395311894,,0.0
2025-02-24,0.17455408734945455,32644501966,0,0.0,0.0,0.0,0.17455408734945455,,0.0
2025-02-03,0.36618086596997035,32644518750,0,0.0,0.0,0.0,0.36618086596997035,,0.0
2025-02-10,0.5442237488098728,32644518750,1,0.0,0.0,0.0,0.4557762511901272,0.4557762511901272,0.0
2025-02-17,0.5684106731767127,32644518750,0,0.0,0.0,0.0,0.5684106731767127,,0.0
2025-02-24,0.47143562429442704,32644518750,0,0.0,0.0,0.0,0.47143562429442704,,0.0
2025-02-03,0.29006095113394204,32746043597,0,0.0,0.0,0.0,0.29006095113394204,,0.0
2025-02-10,0.31735486174226646,32746043597,0,0.0,0.0,0.0,0.31735486174226646,,0.0
2025-02-17,0.32722555024379174,32746043597,0,0.0,0.0,0.0,0.32722555024379174,,0.0
2025-02-24,0.33812627460430944,32746043597,0,0.0,0.0,0.0,0.33812627460430944,,0.0
